action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19455382,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccc(CC(=O)O)cc3)C2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '13.03', 'le': '0.24', 'lle': '1.56', 'sei': '6.01'}",CHEMBL4551916,,CHEMBL4551916,6.00,0,http://www.openphacts.org/units/Nanomolar,3251259,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19455383,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)O.CC(C)O.Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccc(C(=O)O)cc3)C2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '11.20', 'le': '0.21', 'lle': '0.49', 'sei': '5.01'}",CHEMBL4541408,,CHEMBL4584727,5.00,0,http://www.openphacts.org/units/Nanomolar,3251258,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455384,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(C(=O)NN)cc1-n1c(C)ccc1C,,,CHEMBL4476866,,2015,,CHEMBL4528401,,CHEMBL4528401,,0,http://www.openphacts.org/units/Nanomolar,3251256,>,38,1,>,,IC50,nM,,100000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,100.0
,,19455385,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C2CCCN(C(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)C2)c1,,,CHEMBL4476866,,2015,"{'bei': '12.00', 'le': '0.22', 'lle': '-0.12', 'sei': '7.99'}",CHEMBL4572985,,CHEMBL4572985,5.00,0,http://www.openphacts.org/units/Nanomolar,3251254,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455386,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(C(=O)O)c(-n3c(C)ccc3C)c2)CC1,,,CHEMBL4476866,,2015,,CHEMBL4559501,,CHEMBL4559501,,0,http://www.openphacts.org/units/Nanomolar,3251337,>,38,1,>,,IC50,nM,,100000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,100.0
,,19455387,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(Br)ccc1C(=O)NS(C)(=O)=O,,,CHEMBL4476866,,2015,,CHEMBL4578907,,CHEMBL4578907,,0,http://www.openphacts.org/units/Nanomolar,3251338,>,38,1,>,,IC50,nM,,100000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,100.0
,,19455388,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(C(=O)N2CCN(C(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)CC2)cn1,,,CHEMBL4476866,,2015,"{'bei': '11.17', 'le': '0.21', 'lle': '2.51', 'sei': '4.60'}",CHEMBL4532617,,CHEMBL4532617,5.00,0,http://www.openphacts.org/units/Nanomolar,3251339,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455389,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCN(C(=O)c3cccnc3)CC2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '11.56', 'le': '0.21', 'lle': '2.21', 'sei': '5.22'}",CHEMBL4564482,,CHEMBL4564482,5.00,0,http://www.openphacts.org/units/Nanomolar,3251340,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455390,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2C[C@H](c3ccccc3)[C@@H](O)C2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '12.36', 'le': '0.23', 'lle': '1.61', 'sei': '6.04'}",CHEMBL4566938,,CHEMBL4566938,5.00,0,http://www.openphacts.org/units/Nanomolar,3251341,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455391,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)CC2)cc1,,,CHEMBL4476866,,2015,"{'bei': '10.83', 'le': '0.20', 'lle': '1.60', 'sei': '5.43'}",CHEMBL4533706,,CHEMBL4533706,5.00,0,http://www.openphacts.org/units/Nanomolar,3251342,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455392,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(-c2nnc(-c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3OCc3ccccc3)o2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '8.85', 'le': '0.16', 'lle': '-3.25', 'sei': '5.51'}",CHEMBL4555437,,CHEMBL4555437,6.00,0,http://www.openphacts.org/units/Nanomolar,3251343,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19455393,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C(=O)N2CCN(C(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)CC2)c1,,,CHEMBL4476866,,2015,"{'bei': '10.83', 'le': '0.20', 'lle': '1.60', 'sei': '5.43'}",CHEMBL4517903,,CHEMBL4517903,5.00,0,http://www.openphacts.org/units/Nanomolar,3251344,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455394,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccc(C(=O)O)cc3)C2)ccc1C(=O)NS(C)(=O)=O,,,CHEMBL4476866,,2015,"{'bei': '9.55', 'le': '0.18', 'lle': '1.50', 'sei': '3.98'}",CHEMBL4538727,,CHEMBL4538727,5.00,0,http://www.openphacts.org/units/Nanomolar,3251345,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455395,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(-c2nnc(-c3cccc(C(=O)NS(C)(=O)=O)c3)o2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '10.41', 'le': '0.20', 'lle': '1.80', 'sei': '3.46'}",CHEMBL4539299,,CHEMBL4539299,5.00,0,http://www.openphacts.org/units/Nanomolar,3251346,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455396,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)O)ccc1C(=O)NS(C)(=O)=O,,,CHEMBL4476866,,2015,"{'bei': '14.86', 'le': '0.30', 'lle': '3.52', 'sei': '4.74'}",CHEMBL4530625,,CHEMBL4530625,5.00,0,http://www.openphacts.org/units/Nanomolar,3251347,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455397,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(-c2nnc(-c3ccc(O)c(O)c3O)o2)ccc1C(=O)O,,,CHEMBL4476866,,2015,,CHEMBL4554374,,CHEMBL4554374,,0,http://www.openphacts.org/units/Nanomolar,3251348,<,38,1,<,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,1.0
,,19455398,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc([C@H]2CN(C(=O)c3ccc(C(=O)O)c(-n4c(C)ccc4C)c3)C[C@@H]2O)c1,,,CHEMBL4476866,,2015,,CHEMBL4588274,,CHEMBL4588274,,0,http://www.openphacts.org/units/Nanomolar,3251349,>,38,1,>,,IC50,nM,,100000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,100.0
,,19455399,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCN(C(=O)c3cncc(F)c3)CC2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '11.10', 'le': '0.21', 'lle': '2.08', 'sei': '5.22'}",CHEMBL4550502,,CHEMBL4550502,5.00,0,http://www.openphacts.org/units/Nanomolar,3251350,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455400,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccc(C(=O)O)cc3)C2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '13.44', 'le': '0.25', 'lle': '1.49', 'sei': '6.01'}",CHEMBL4584727,,CHEMBL4584727,6.00,0,http://www.openphacts.org/units/Nanomolar,3251353,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19455401,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(-c2nnc(-c3cccc(C(=O)O)c3)o2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '12.39', 'le': '0.23', 'lle': '0.79', 'sei': '4.22'}",CHEMBL4555382,,CHEMBL4555382,5.00,0,http://www.openphacts.org/units/Nanomolar,3251354,=,38,1,=,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,100.0,10.0
,,19455402,[],CHEMBL4476912,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3cccc(C(=O)O)c3)C2)ccc1C(=O)O,,,CHEMBL4476866,,2015,"{'bei': '13.44', 'le': '0.25', 'lle': '1.49', 'sei': '6.01'}",CHEMBL4526765,,CHEMBL4526765,6.00,0,http://www.openphacts.org/units/Nanomolar,3251355,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458216,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCNCc3cnn(C)c3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4483404,,CHEMBL4483404,,0,http://www.openphacts.org/units/Nanomolar,3252392,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458217,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2)c1ccncc1,,,CHEMBL4476874,,2018,,CHEMBL4538583,,CHEMBL4538583,,0,http://www.openphacts.org/units/Nanomolar,3252393,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458218,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCNCCc3cccnc3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4539866,,CHEMBL4539866,,0,http://www.openphacts.org/units/Nanomolar,3252394,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458219,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCN3CCc4ccccc4C3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4556982,,CHEMBL4556982,,0,http://www.openphacts.org/units/Nanomolar,3252395,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458220,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCNc3cccnc3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4557526,,CHEMBL4557526,,0,http://www.openphacts.org/units/Nanomolar,3252396,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458221,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCN3CCOCC3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4542868,,CHEMBL4542868,,0,http://www.openphacts.org/units/Nanomolar,3252397,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458222,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCN(C)C)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4578057,,CHEMBL4578057,,0,http://www.openphacts.org/units/Nanomolar,3252398,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458223,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,,,CHEMBL4476874,,2018,,CHEMBL4519092,,CHEMBL4519092,,0,http://www.openphacts.org/units/Nanomolar,3252399,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458224,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCN3CCN(C)CC3)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4529856,,CHEMBL4529856,,0,http://www.openphacts.org/units/Nanomolar,3252400,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458225,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N1CCc2c(sc(NC(=O)CCNCCc3ccccc3Cl)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4548442,,CHEMBL4548442,,0,http://www.openphacts.org/units/Nanomolar,3252401,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
